delta3,delta4,n_rows,ordinal_mae,balanced_accuracy,phase4_support,phase4_recall,phase3plus_precision,phase3plus_recall,distribution_discrepancy,actual_phase1_count,actual_phase2_count,actual_phase3_count,actual_phase4_count,actual_phase5_count,predicted_phase1_count,predicted_phase2_count,predicted_phase3_count,predicted_phase4_count,predicted_phase5_count,ordinal_mae_change,balanced_accuracy_change,phase4_recall_change,phase3plus_precision_change,phase3plus_recall_change,distribution_discrepancy_change,offset_l1,mae_improved,phase4_recall_improved,balanced_accuracy_not_lower,phase3plus_precision_within_tolerance,phase3plus_recall_within_tolerance,accepted,selection_rank,selected
-0.01,0.059999999999999998,496,0.39919354838709675,0.363094536163522,30,0.20000000000000001,0.71176470588235297,0.8203389830508474,0.22177419354838704,9,192,265,30,0,0,156,320,20,0,-0.022177419354838745,0.061797366352201233,0.20000000000000001,0.045098039215686336,-0.027118644067796627,-0.22177419354838715,0.069999999999999993,True,True,True,True,False,False,<NA>,False
-0.02,0.040000000000000001,496,0.39919354838709675,0.33044909591194971,30,0.033333333333333333,0.72955974842767291,0.78644067796610173,0.16532258064516123,9,192,265,30,0,0,178,306,12,0,-0.022177419354838745,0.029151926100628944,0.033333333333333333,0.062893081761006275,-0.061016949152542299,-0.27822580645161299,0.059999999999999998,True,True,True,True,False,False,<NA>,False
-0.070000000000000007,0.050000000000000003,496,0.40120967741935482,0.38595715408805031,30,0.20000000000000001,0.85929648241206025,0.57966101694915251,0.42338709677419351,9,192,265,30,0,0,297,179,20,0,-0.020161290322580683,0.08465998427672955,0.20000000000000001,0.19262981574539362,-0.26779661016949152,-0.020161290322580683,0.12000000000000001,True,True,True,True,False,False,<NA>,False
-0.070000000000000007,0.059999999999999998,496,0.40120967741935482,0.38595715408805031,30,0.20000000000000001,0.85929648241206025,0.57966101694915251,0.42338709677419351,9,192,265,30,0,0,297,179,20,0,-0.020161290322580683,0.08465998427672955,0.20000000000000001,0.19262981574539362,-0.26779661016949152,-0.020161290322580683,0.13,True,True,True,True,False,False,<NA>,False
-0.029999999999999999,0.070000000000000007,496,0.40322580645161288,0.38567216981132074,30,0.26666666666666666,0.75432525951557095,0.73898305084745763,0.060483870967742014,9,192,265,30,0,0,207,260,29,0,-0.01814516129032262,0.084374999999999978,0.26666666666666666,0.087658592848904315,-0.1084745762711864,-0.3830645161290322,0.10000000000000001,True,True,True,True,False,False,<NA>,False
-0.01,0.040000000000000001,496,0.40322580645161288,0.32425805817610071,30,0.033333333333333333,0.71176470588235297,0.8203389830508474,0.25403225806451607,9,192,265,30,0,0,156,328,12,0,-0.01814516129032262,0.022960888364779941,0.033333333333333333,0.045098039215686336,-0.027118644067796627,-0.18951612903225812,0.050000000000000003,True,True,True,True,False,False,<NA>,False
-0.050000000000000003,0.080000000000000002,496,0.40524193548387094,0.40265330188679244,30,0.29999999999999999,0.83549783549783552,0.65423728813559323,0.33467741935483875,9,192,265,30,0,0,265,191,40,0,-0.016129032258064557,0.10135613207547167,0.29999999999999999,0.16883116883116889,-0.1932203389830508,-0.10887096774193544,0.13,True,True,True,True,False,False,<NA>,False
-0.02,0.070000000000000007,496,0.40524193548387094,0.37934846698113206,30,0.26666666666666666,0.72955974842767291,0.78644067796610173,0.096774193548387039,9,192,265,30,0,0,178,289,29,0,-0.016129032258064557,0.078051297169811296,0.26666666666666666,0.062893081761006275,-0.061016949152542299,-0.34677419354838712,0.090000000000000011,True,True,True,True,False,False,<NA>,False
-0.070000000000000007,0.040000000000000001,496,0.40524193548387094,0.34712067610062897,30,0.033333333333333333,0.85929648241206025,0.57966101694915251,0.42338709677419356,9,192,265,30,0,0,297,187,12,0,-0.016129032258064557,0.045823506289308202,0.033333333333333333,0.19262981574539362,-0.26779661016949152,-0.020161290322580627,0.11000000000000001,True,True,True,True,False,False,<NA>,False
-0.01,0.070000000000000007,496,0.40927419354838712,0.373157429245283,30,0.26666666666666666,0.71176470588235297,0.8203389830508474,0.18548387096774194,9,192,265,30,0,0,156,311,29,0,-0.012096774193548376,0.071860259433962237,0.26666666666666666,0.045098039215686336,-0.027118644067796627,-0.25806451612903225,0.080000000000000002,True,True,True,True,False,False,<NA>,False
