condition,layer,split,feature,target_rows,total_neighbor_slots,observed_slots,original_missing_slots,imputed_slots,remaining_missing_slots,effective_nonmissing_slots,rows_with_effective_mean,rows_all_missing,own_history_source_count,same_country_source_count,global_source_count,imputation_month_gap_min,imputation_month_gap_median,imputation_month_gap_max,imputation_distance_km_min,imputation_distance_km_median,imputation_distance_km_max
knn5_spatial_means,layer1_shared,test,event_count_explosions_w5_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,12,24,80,0,0,284.9558523372333
knn5_spatial_means,layer1_shared,test,event_count_violence_w5_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,12,24,80,0,0,284.9558523372333
knn5_spatial_means,layer1_shared,test,fatalities_battles_w10_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,12,24,80,0,0,284.9558523372333
knn5_spatial_means,layer1_shared,test,fatalities_explosions_w10_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,12,24,80,0,0,284.9558523372333
knn5_spatial_means,layer1_shared,test,fatalities_violence_w10_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,12,24,80,0,0,284.9558523372333
knn5_spatial_means,layer1_shared,test,event_count_battles_w10_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,12,24,80,0,0,284.9558523372333
knn5_spatial_means,layer1_shared,test,event_count_explosions_w10_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,12,24,80,0,0,284.9558523372333
knn5_spatial_means,layer1_shared,test,event_count_violence_w10_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,12,24,80,0,0,284.9558523372333
knn5_spatial_means,layer1_shared,test,rainfall_chirps_z_l12,1170,5850,2413,3437,3437,0,5850,1170,0,1330,572,1535,12,12,80,0,111.27754483762411,13517.502590837674
knn5_spatial_means,layer1_shared,test,temperature_2m_mean_z_l12,1170,5850,2990,2860,2860,0,5850,1170,0,1479,1112,269,12,14,80,0,0,2877.9880190917802
knn5_spatial_means,layer1_shared,test,GOSIF_GPP_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,12,24,80,0,0,284.9558523372333
knn5_spatial_means,layer1_shared,test,WFP_Price_Change_s12_l12,1170,5850,1560,4290,4290,0,5850,1170,0,1662,300,2328,12,12,57,0,175.55619486229907,13517.502590837674
knn5_spatial_means,layer1_shared,test,WFP_Price_Volatility_s12_l12,1170,5850,1560,4290,4290,0,5850,1170,0,1634,324,2332,12,12,57,0,179.21338800491611,13517.502590837674
knn5_spatial_means,layer1_shared,test,fatalities_battles_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,fatalities_explosions_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,fatalities_violence_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,event_count_battles_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,event_count_explosions_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,event_count_violence_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,precipitation_sum_s12_l12,1170,5850,2990,2860,2860,0,5850,1170,0,1338,1250,272,12,13,57,0,47.027233214461567,2877.9880190917802
knn5_spatial_means,layer1_shared,test,soil_moisture_mean_s12_l12,1170,5850,2990,2860,2860,0,5850,1170,0,1338,1250,272,12,13,57,0,47.027233214461567,2877.9880190917802
knn5_spatial_means,layer1_shared,test,shortwave_radiation_sum_s12_l12,1170,5850,2990,2860,2860,0,5850,1170,0,1338,1250,272,12,13,57,0,47.027233214461567,2877.9880190917802
knn5_spatial_means,layer1_shared,test,temperature_2m_mean_s12_l12,1170,5850,2990,2860,2860,0,5850,1170,0,1338,1250,272,12,13,57,0,47.027233214461567,2877.9880190917802
knn5_spatial_means,layer1_shared,test,price_index_s12_l12,1170,5850,3799,2051,2051,0,5850,1170,0,1663,317,71,12,20,57,0,0,2877.9880190917802
knn5_spatial_means,layer1_shared,test,rainfall_chirps_s12_l12,1170,5850,2441,3409,3409,0,5850,1170,0,1172,705,1532,12,12,57,0,130.00465074639837,13517.502590837674
knn5_spatial_means,layer1_shared,test,nightlight_mean_s12_l12,1170,5850,3633,2217,2217,0,5850,1170,0,1675,197,345,12,20,57,0,0,13517.502590837674
knn5_spatial_means,layer1_shared,test,EVI_s12_l12,1170,5850,2483,3367,3367,0,5850,1170,0,1002,1696,669,12,12,45,0,179.57151921430074,13517.502590837674
knn5_spatial_means,layer1_shared,test,fatalities_battles_w5_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,fatalities_explosions_w5_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,fatalities_violence_w5_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,event_count_battles_w5_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,event_count_explosions_w5_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,event_count_violence_w5_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,fatalities_battles_w10_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,fatalities_explosions_w10_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,fatalities_violence_w10_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,event_count_battles_w10_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,event_count_explosions_w10_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,event_count_violence_w10_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,rainfall_chirps_z_s12_l12,1170,5850,2441,3409,3409,0,5850,1170,0,1172,705,1532,12,12,57,0,130.00465074639837,13517.502590837674
knn5_spatial_means,layer1_shared,test,temperature_2m_mean_z_s12_l12,1170,5850,2990,2860,2860,0,5850,1170,0,1338,1250,272,12,13,57,0,47.027233214461567,2877.9880190917802
knn5_spatial_means,layer1_shared,test,GOSIF_GPP_s12_l12,1170,5850,3890,1960,1960,0,5850,1170,0,1762,197,1,12,22,57,0,0,721.28066482356132
knn5_spatial_means,layer1_shared,test,NY.GDP.PCAP.KD_l12,1170,5850,468,5382,5382,0,5850,1170,0,10,2637,2735,12,12,20,0,488.58866040921953,14797.25888577267
knn5_spatial_means,layer1_shared,test,cpi_l12,1170,5850,357,5493,5493,0,5850,1170,0,15,1337,4141,12,12,20,0,800.68284070394509,14797.25888577267
knn5_spatial_means,layer1_shared,test,GDP_l12,1170,5850,468,5382,5382,0,5850,1170,0,10,2637,2735,12,12,20,0,488.58866040921953,14797.25888577267
knn5_spatial_means,layer1_shared,test,CPI_l12,1170,5850,357,5493,5493,0,5850,1170,0,15,1337,4141,12,12,20,0,800.68284070394509,14797.25888577267
knn5_spatial_means,layer1_shared,test,infra_index_l12,1170,5850,271,5579,5579,0,5850,1170,0,9,2218,3352,12,12,20,0,632.22781080916639,14797.25888577267
knn5_spatial_means,layer1_shared,test,CC.PER.RNK_l12,1170,5850,488,5362,5362,0,5850,1170,0,16,3250,2096,12,12,20,0,426.38243605001173,14797.25888577267
knn5_spatial_means,layer1_shared,test,gini_l12,1170,5850,357,5493,5493,0,5850,1170,0,15,1337,4141,12,12,20,0,800.68284070394509,14797.25888577267
knn5_spatial_means,nowcasting_layer2,train,CPI,4405,22025,7115,14910,14910,0,22025,4405,0,4104,2037,8769,0,0,56,0,179.21338800491611,14212.39127635598
knn5_spatial_means,nowcasting_layer2,train,fatalities_explosions_w5_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,GDP,4405,22025,12128,9897,9897,0,22025,4405,0,4380,2875,2642,0,1,56,0,25.221879290486985,11522.392113496009
knn5_spatial_means,nowcasting_layer2,train,soil_moisture_mean_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_explosions,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,chirps_z_score,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,EVI_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_battles_w10_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_battles_w5_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,price_index_s12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_explosions,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,rainfall_chirps_s12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_violence_w10_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,WFP_Price_Change_s12,4405,22025,7273,14752,14752,0,22025,4405,0,4643,2719,7390,0,0,56,0,130.34418665753932,14249.066729578195
knn5_spatial_means,nowcasting_layer2,train,WFP_Price_Volatility_m12,4405,22025,6842,15183,15183,0,22025,4405,0,4718,2924,7541,0,0,56,0,130.07522052775937,14249.066729578195
knn5_spatial_means,nowcasting_layer2,train,WFP_Price_Change_m12,4405,22025,7273,14752,14752,0,22025,4405,0,4643,2719,7390,0,0,56,0,130.34418665753932,14249.066729578195
knn5_spatial_means,nowcasting_layer2,train,infra_index_m12,4405,22025,8030,13995,10770,3225,18800,3760,645,2675,1462,6633,0,0,44,0,123.37357803741543,11701.468690684094
knn5_spatial_means,nowcasting_layer2,train,temperature_2m_mean_s12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_battles_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_battles,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_violence_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_explosions_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_battles_w5_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_violence_w5_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,soil_moisture_mean_s12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_explosions_w5_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,WFP_Price_Volatility_s12,4405,22025,6842,15183,15183,0,22025,4405,0,4718,2924,7541,0,0,56,0,130.07522052775937,14249.066729578195
knn5_spatial_means,nowcasting_layer2,train,event_count_violence,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,precipitation_sum_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_violence_w10,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_violence_w10_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_battles,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_explosions_w5,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_explosions_w10_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_battles_w10,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,temperature_2m_mean_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,rainfall_chirps_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_violence_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,WFP_Price_Change,4405,22025,8868,13157,13157,0,22025,4405,0,3636,2345,7176,0,0,56,0,139.27639659818078,14111.244201956748
knn5_spatial_means,nowcasting_layer2,train,event_count_explosions_w10,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,gini,4405,22025,6349,15676,15676,0,22025,4405,0,2703,1745,11228,0,0,56,0,218.48779920740063,14212.39127635598
knn5_spatial_means,nowcasting_layer2,train,cpi,4405,22025,6349,15676,15676,0,22025,4405,0,2703,1745,11228,0,0,56,0,218.48779920740063,14212.39127635598
knn5_spatial_means,nowcasting_layer2,train,fatalities_violence_w5_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,infra_index_s12,4405,22025,8030,13995,10770,3225,18800,3760,645,2675,1462,6633,0,0,44,0,123.37357803741543,11701.468690684094
knn5_spatial_means,nowcasting_layer2,train,shortwave_radiation_sum_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,price_index_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_battles_w10_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_violence_w5,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_explosions_w10,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,CC.PER.RNK,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_violence_w5,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,shortwave_radiation_sum_s12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_battles_w10,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_battles_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,nightlight_mean_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_battles_w5,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_battles_w5,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_violence_w10,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,fatalities_violence,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,infra_index,4405,22025,8837,13188,13188,0,22025,4405,0,3047,1536,8605,0,0,56,0,139.77337862817944,11701.468690684094
knn5_spatial_means,nowcasting_layer2,train,fatalities_explosions_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,temperature_z_score,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,event_count_explosions_w10_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,NY.GDP.PCAP.KD,4405,22025,12459,9566,9566,0,22025,4405,0,4366,2558,2642,0,0,56,0,26.832013589038603,11522.392113496009
knn5_spatial_means,nowcasting_layer2,train,fatalities_explosions_w5,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,precipitation_sum_s12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,WFP_Price_Volatility,4405,22025,8830,13195,13195,0,22025,4405,0,3606,2344,7245,0,0,56,0,142.5936521217574,14111.244201956748
knn5_spatial_means,nowcasting_layer2,train,nightlight_mean_s12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,train,GOSIF_GPP_m12,4405,22025,14127,7898,7898,0,22025,4405,0,4908,2949,41,0,4,56,0,0,11476.585852622678
knn5_spatial_means,nowcasting_layer2,test,CPI,1170,5850,728,5122,5122,0,5850,1170,0,2181,185,2756,0,1,68,0,213.66179833787447,14445.373729534958
knn5_spatial_means,nowcasting_layer2,test,fatalities_explosions_w5_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,GDP,1170,5850,0,5850,5850,0,5850,1170,0,4823,339,688,2,11,68,0,0,13593.788881597526
knn5_spatial_means,nowcasting_layer2,test,soil_moisture_mean_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_explosions,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,chirps_z_score,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,EVI_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_battles_w10_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_battles_w5_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,price_index_s12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_explosions,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,rainfall_chirps_s12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_violence_w10_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,WFP_Price_Change_s12,1170,5850,1936,3914,3914,0,5850,1170,0,1456,165,2293,0,1,67,0,296.19138895532586,13517.502590837674
knn5_spatial_means,nowcasting_layer2,test,WFP_Price_Volatility_m12,1170,5850,1936,3914,3914,0,5850,1170,0,1408,209,2297,0,1,67,0,296.28720929544625,13517.502590837674
knn5_spatial_means,nowcasting_layer2,test,WFP_Price_Change_m12,1170,5850,1936,3914,3914,0,5850,1170,0,1456,165,2293,0,1,67,0,296.19138895532586,13517.502590837674
knn5_spatial_means,nowcasting_layer2,test,infra_index_m12,1170,5850,0,5850,5850,0,5850,1170,0,3380,268,2202,1,10,56,0,0,14010.788026117223
knn5_spatial_means,nowcasting_layer2,test,temperature_2m_mean_s12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_battles_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_battles,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_violence_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_explosions_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_battles_w5_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_violence_w5_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,soil_moisture_mean_s12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_explosions_w5_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,WFP_Price_Volatility_s12,1170,5850,1936,3914,3914,0,5850,1170,0,1408,209,2297,0,1,67,0,296.28720929544625,13517.502590837674
knn5_spatial_means,nowcasting_layer2,test,event_count_violence,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,precipitation_sum_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_violence_w10,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_violence_w10_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_battles,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_explosions_w5,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_explosions_w10_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,event_count_battles_w10,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,temperature_2m_mean_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,rainfall_chirps_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,fatalities_violence_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,WFP_Price_Change,1170,5850,2136,3714,3714,0,5850,1170,0,1363,62,2289,0,0,68,0,284.00524635892788,13517.502590837674
knn5_spatial_means,nowcasting_layer2,test,event_count_explosions_w10,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,gini,1170,5850,1599,4251,4251,0,5850,1170,0,958,13,3280,0,0,68,0,296.28720929544625,9503.4410758238482
knn5_spatial_means,nowcasting_layer2,test,cpi,1170,5850,1599,4251,4251,0,5850,1170,0,958,13,3280,0,0,68,0,296.28720929544625,9503.4410758238482
knn5_spatial_means,nowcasting_layer2,test,fatalities_violence_w5_m12,1170,5850,3890,1960,1960,0,5850,1170,0,1933,27,0,0,12,68,0,0,284.9558523372333
knn5_spatial_means,nowcasting_layer2,test,infra_index_s12,1170,5850,0,5850,5850,0,5850,1170,0,3380,268,2202,1,10,56,0,0,14010.788026117223
