date,area_id,elevation,infra_index_m12,infra_index_s12,market_access,nitrogen_5-15cm_mean,phh2o_5-15cm_mean,cec_5-15cm_mean,cfvo_5-15cm_mean,soc_5-15cm_mean,aez_groupid_4000,aez_groupid_7000,aez_groupid_9000,aez_groupid_10000,aez_groupid_12000,aez_groupid_17000,aez_groupid_19000,aez_groupid_25000,aez_groupid_30000,aez_groupid_31000,aez_groupid_32000,aez_groupid_33000,aez_groupid_34000,aez_groupid_36000,aez_groupid_40000,aez_groupid_43000,slope,estimated_population,lat,lon,cropland,rangeland,area,es_urban_pop,urban_area,distance_to_river,ruggedness_index,fews_ipc_ha,WFP_Price_Change_l12,WFP_Price_Volatility_l12,fatalities_battles_l12,fatalities_explosions_l12,fatalities_violence_l12,event_count_battles_l12,event_count_explosions_l12,event_count_violence_l12,precipitation_sum_l12,soil_moisture_mean_l12,shortwave_radiation_sum_l12,temperature_2m_mean_l12,price_index_l12,rainfall_chirps_l12,nightlight_mean_l12,EVI_l12,fatalities_battles_w5_l12,fatalities_explosions_w5_l12,fatalities_violence_w5_l12,event_count_battles_w5_l12,event_count_explosions_w5_l12,event_count_violence_w5_l12,fatalities_battles_w10_l12,fatalities_explosions_w10_l12,fatalities_violence_w10_l12,event_count_battles_w10_l12,event_count_explosions_w10_l12,event_count_violence_w10_l12,rainfall_chirps_z_l12,temperature_2m_mean_z_l12,GOSIF_GPP_l12,WFP_Price_Change_s12_l12,WFP_Price_Volatility_s12_l12,fatalities_battles_s12_l12,fatalities_explosions_s12_l12,fatalities_violence_s12_l12,event_count_battles_s12_l12,event_count_explosions_s12_l12,event_count_violence_s12_l12,precipitation_sum_s12_l12,soil_moisture_mean_s12_l12,shortwave_radiation_sum_s12_l12,temperature_2m_mean_s12_l12,price_index_s12_l12,rainfall_chirps_s12_l12,nightlight_mean_s12_l12,EVI_s12_l12,fatalities_battles_w5_s12_l12,fatalities_explosions_w5_s12_l12,fatalities_violence_w5_s12_l12,event_count_battles_w5_s12_l12,event_count_explosions_w5_s12_l12,event_count_violence_w5_s12_l12,fatalities_battles_w10_s12_l12,fatalities_explosions_w10_s12_l12,fatalities_violence_w10_s12_l12,event_count_battles_w10_s12_l12,event_count_explosions_w10_s12_l12,event_count_violence_w10_s12_l12,rainfall_chirps_z_s12_l12,temperature_2m_mean_z_s12_l12,GOSIF_GPP_s12_l12,NY.GDP.PCAP.KD_l12,cpi_l12,GDP_l12,CPI_l12,infra_index_l12,CC.PER.RNK_l12,gini_l12,phase2_worse,phase3_worse,phase4_worse,phase5_worse,fold
2021-11-01,65,481,7.620116458,0.257355058,4,2182.0,59.0,258.0,188.0,315.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09230769355781,11875.0,13.77225408145671,-89.17408708299047,0,26,756.1075168960001,1908106.0,1477.0999755859375,0.0095037497362682,0.0528683391189206,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0090021093091735,0.2121112943792232,127815759.89824872,241.44648460137995,94.62783449,,,,0.0,0.0,0.0,2.962156049384945,0.0,0.0,0.0,0.0,0.0,3.3376093045150057,0.0,0.0,,1.3142531155003665,19708.0,,,1.1677484162422864,0.0,1.6966991126265965,0.4522670168666454,0.0,1.0730867399773198,0.0022598855118964,0.0,67455188.68722968,10.513655047301103,2.111380213050208,,,,1.560908846854169,0.0,1.77101172933578,1.3184718199149807,0.0,1.437057973608003,1.6999788258166082,0.0,1.9082998263004385,1.452246860648701,0.0,1.5165864761398922,,1.1334357216615385,5615.144011078569,4009.716557124716,0.966999508175,4009.716557124716,0.966999508175,9.434289763,32.3809509277344,0.423179896844,0.23,0.06,0.0,0.0,8
2021-12-01,65,481,7.545824452,0.0,4,2182.0,59.0,258.0,188.0,315.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09230769355781,171251.0,13.77225408145671,-89.17408708299047,0,26,756.1075168960001,1908106.0,1477.0999755859375,0.0095037497362682,0.0528683391189206,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0134265339376826,0.2121112943792232,169542124.6537158,246.58206434728183,94.19627735,,,,0.0,0.0,2.962156049384945,0.0,0.0,2.962156049384945,0.0,0.0,3.3376093045150057,0.0,0.0,3.3376093045150057,,1.867899731188116,18037.0,,,1.164500152881317,0.0,1.621353717973928,0.3892494720807614,0.0,0.996204919895622,0.0015912557148228,0.0,67770554.41974956,10.168332400073918,2.1026378329219795,,,,1.4230654263659883,0.0,1.5526318370298249,1.125434756742108,0.0,1.1668485136826017,1.532185955202647,0.0,1.6499196325895906,1.2239066858136662,0.0,1.1802924233360892,,1.096207847805577,5666.200048747331,4009.716557124716,0.966999508175,4009.716557124716,0.966999508175,9.434289763,32.3809509277344,0.423179896844,0.54,0.22,0.02,0.0,8
2022-03-01,65,481,,,4,2182.0,59.0,258.0,188.0,315.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09230769355781,558105.0,13.77225408145671,-89.17408708299047,0,26,756.1075168960001,1908106.0,1477.0999755859375,0.0095037497362682,0.0528683391189206,0.0,,,0.0,0.0,2.0,0.0,0.0,1.0,0.0071572486439406,0.2121112943792232,12362757.58227676,229.8832688435157,95.13107645,,,,0.0,0.0,3.629109493122253,0.0,0.0,2.962156049384945,0.0,0.0,4.012835978674155,0.0,0.0,3.3376093045150057,,0.0676683894200347,19155.0,,,1.164500152881317,0.0,0.9962049198956222,0.3892494720807614,0.0,0.8876253645985948,0.0023378172975453,0.0,68595691.86430614,9.788179686460294,2.733756878762534,,,,1.4230654263659883,0.0,1.107500568901019,1.125434756742108,0.0,1.137655749174951,1.532185955202647,0.0,1.147127668512424,1.2239066858136662,0.0,1.1514278786967451,,1.0552250817401394,5865.485122926554,4009.716557124716,0.966999508175,4009.716557124716,0.966999508175,9.434289763,32.3809509277344,0.423179896844,0.44999999999999996,0.15,0.0,0.0,8
2018-02-01,66,597,9.701826394,0.124966191,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,30000.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,0.0204999999999999,0.0207498899999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0043736442805204,0.1908568103207309,77226791.7739616,237.0424311393141,93.85646542,,,,0.0,0.0,2.78139534425572,0.0,0.0,2.78139534425572,0.0,0.0,3.188821194668192,0.0,0.0,3.188821194668192,,0.840690365817377,11380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.0,0.0,0.0,3
2018-11-01,66,597,9.461043426,0.092677407,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,27000.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,-0.0864333333333333,0.0305196633333333,0.0,6.0,0.0,0.0,1.0,0.0,0.0074141568235552,0.1908568103207308,130208302.22367927,237.52756491932527,96.65603299,,,,0.0,4.520147768421571,0.0,0.0,2.78139534425572,0.0,0.0,4.945626460810922,0.0,0.0,3.188821194668192,0.0,,0.893533628182523,20081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.13,0.02,0.0,3
2018-12-01,66,597,9.434289763,0.0,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,162638.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,0.0578666666666666,0.0157364133333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0021470995275589,0.1908568103207309,181260800.6946386,243.13432017553447,91.83372892,,,,0.0,0.0,0.0,0.0,0.0,2.78139534425572,0.0,0.0,0.0,0.0,0.0,3.188821194668192,,1.5042502000406912,17070.0,0.9367466688802516,1.428774481905482,5.720775535473554,0.0,2.32900030576263,0.5222329678670935,0.2886751345948129,0.5149286505444373,0.0024665519313446,5.613841578793539e-17,69198487.84521726,9.049584289743072,3.266386470329534,,,,1.980635227339532,0.0,1.631352749590943,1.452536345442381,0.8029196753644059,1.4322201512481785,2.164776155734983,0.0,1.793614687201065,1.6653075564890607,0.9205333875696324,1.6420153945979925,,0.9857271882971624,4199.689000029608,,,,,,,,0.43000000000000005,0.16,0.02,0.0,3
2019-10-01,66,597,9.463979796,0.013868196,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,12003.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,-0.155533333333333,0.0725718533333333,0.0,0.0,4.0,0.0,0.0,1.0,0.0133508822402172,0.1908568103207309,52300567.41804317,230.8907656294395,101.9363332,,,,0.0,0.0,4.120111604259515,0.0,0.0,2.78139534425572,0.0,0.0,4.543712268900772,0.0,0.0,3.188821194668192,,0.1706193711457017,25121.0,0.3839592262741929,0.9623140785077504,6.141636343003139,0.0,0.6513389472789297,0.674199862463242,0.0,0.5149286505444373,0.001784260864386,5.613841578793539e-17,68099200.42424604,9.785217102532432,1.9247373456503405,,,,2.336152149706733,0.0,1.3674226892700354,1.5109379152054416,0.0,1.4322201512481785,2.5410192660212347,0.0,1.552403555477003,1.7208333269758578,0.0,1.6420153945979925,,1.065856091565334,5246.078485618827,,,,,,,,0.2,0.05,0.0,0.0,3
2019-11-01,66,597,9.4669488,0.010284929,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,162638.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,-0.4229,0.50215753,0.0,0.0,0.0,0.0,0.0,1.0,0.0050775249537098,0.1908568103207308,131366970.16324368,236.4361950359592,100.4024916,,,,0.0,0.0,0.0,0.0,0.0,2.78139534425572,0.0,0.0,0.0,0.0,0.0,3.188821194668192,,0.7746560165620692,20095.0,0.3594105086980981,0.9705615644649732,3.088345639315456,1.7320508075688772,0.6513389472789297,0.6685579234215215,0.2886751345948129,0.5149286505444373,0.0019053906525673,5.613841578793539e-17,68104449.45131665,9.574281810883418,1.8962441237006589,,,,1.9605931125311569,1.3048542654375404,1.3674226892700354,1.461162677650125,0.8029196753644059,1.4322201512481785,2.149704601299931,1.4276793842302609,1.552403555477003,1.6621211660847668,0.9205333875696324,1.6420153945979925,,1.0428799364964774,5246.67529070178,,,,,,,,0.5,0.13,0.03,0.0,3
2019-12-01,66,597,9.469917803,0.0,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,238641.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,-0.130366666666666,0.0625871633333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0109911798637684,0.1908568103207309,171305720.7905052,248.4885544993265,97.07330102,,,,2.78139534425572,0.0,0.0,2.78139534425572,0.0,0.0,3.188821194668192,0.0,0.0,3.188821194668192,0.0,0.0,,2.087460895305184,16963.0,0.3609959496284515,0.9117683930328684,3.088345639315456,1.7320508075688772,0.6513389472789297,0.6685579234215215,0.2886751345948129,0.5149286505444373,0.0020400137084769,5.613841578793539e-17,68664611.63327552,9.24952395160776,2.2930341493055777,,,,1.9605931125311569,1.3048542654375404,1.3674226892700354,1.461162677650125,0.8029196753644059,1.4322201512481785,2.149704601299931,1.4276793842302609,1.552403555477003,1.6621211660847668,0.9205333875696324,1.6420153945979925,,1.0075056429099718,5255.696207809949,,,,,,,,0.38,0.08,0.03,0.0,3
2020-08-01,66,597,8.78152495,0.508411816,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,546005.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,0.998,1.992008,0.0,0.0,2.0,0.0,0.0,2.0,0.0052813911763932,0.1908568103207308,0.0,219.41914030068176,100.2783339,,,,0.0,0.0,3.443076623842577,0.0,0.0,3.443076623842577,0.0,0.0,3.861142803982813,0.0,0.0,3.861142803982813,,-1.078928963724376,24641.0,0.423483159440804,1.088234373079186,2.886751345948129,1.7320508075688772,0.9653072991634228,0.3892494720807614,0.2886751345948129,0.5773502691896258,0.003758786542504,5.613841578793539e-17,68993716.24137011,8.516379976923274,4.054411665154026,,,,1.451057005326425,1.3048542654375404,1.582262894445411,1.082656669399427,0.8029196753644059,1.2981357763734087,1.5743193621317784,1.4276793842302609,1.803745192559581,1.2412469665845365,0.9205333875696324,1.4744633545957693,,0.9276478366677728,4877.655363072414,,,,,,,,0.5800000000000001,0.19999999999999998,0.02,0.0,3
2020-10-01,66,597,8.609426736,0.401934832,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,12053.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,3.5056,24.5784627199999,0.0,0.0,1.0,0.0,0.0,1.0,0.005552247632401,0.1908568103207308,54776212.68323913,228.267064655492,104.7634394,,,,0.0,0.0,2.78139534425572,0.0,0.0,2.78139534425572,0.0,0.0,3.188821194668192,0.0,0.0,3.188821194668192,,-0.115167611015799,23358.0,0.424320041528911,1.091133508692413,3.464101615137755,1.7320508075688772,2.843120351538664,0.3892494720807615,0.2886751345948129,0.5149286505444374,0.0044876153294473,5.613841578793539e-17,68981009.91288589,8.845809438838872,4.89246154653166,,,,1.5033728652441172,1.3048542654375404,1.671691083806515,1.082656669399427,0.8029196753644059,1.1181231350167178,1.6267450257796343,1.4276793842302609,1.848794764037014,1.2412469665845365,0.9205333875696324,1.2690440130701237,,0.963530985201387,4982.504453463926,,,,,,,,0.2,0.05,0.0,0.0,3
2020-11-01,66,597,8.52337763,0.298082849,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,830976.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,-3.8926,30.3046695199999,0.0,0.0,3.0,0.0,0.0,3.0,0.0021671779078792,0.1908568103207308,135271740.1971636,238.56480611290047,100.9209381,,,,0.0,0.0,3.574401928738111,0.0,0.0,3.574401928738111,0.0,0.0,3.9082095127332814,0.0,0.0,3.9082095127332814,,1.006515264973035,19928.0,0.4532590470551833,1.0794317304680991,3.464101615137755,0.0,2.843120351538664,0.3892494720807615,0.0,0.426401432711221,0.0044708218157507,5.613841578793539e-17,69102309.76372038,8.76897539835649,5.0245761391932735,,,,1.5033728652441172,0.0,1.671691083806515,1.082656669399427,0.0,0.8354804904000617,1.6267450257796343,0.0,1.848794764037014,1.2412469665845365,0.0,0.9448988448330898,,0.9551618269875616,4982.656565223985,,,,,,,,0.5,0.12000000000000001,0.02,0.0,3
2020-12-01,66,597,8.437328523,0.0,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,165482.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0048635349580514,0.1908568103207308,173762434.2869996,246.25228198300795,97.16626759,,,,0.0,0.0,2.78139534425572,0.0,0.0,2.78139534425572,0.0,0.0,3.188821194668192,0.0,0.0,3.188821194668192,,1.8438746101014127,16943.0,0.4598131252950505,1.0772792489303311,3.4498572653828963,0.0,2.843120351538664,0.4522670168666454,0.0,0.5149286505444374,0.0045432959930046,5.613841578793539e-17,67440413.00920062,9.589441502045071,4.77904429955591,,,,1.6387005506472765,0.0,1.671691083806515,1.2579333750733108,0.0,1.1181231350167178,1.7948295903722833,0.0,1.848794764037014,1.4421986490337155,0.0,1.2690440130701237,,1.0445312078992048,4987.480377420196,,,,,,,,0.55,0.22,0.02,0.0,3
2021-05-01,66,597,8.065868493,0.459060988,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,552114.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,1.64025,5.380840125,0.0,0.0,0.0,1.0,0.0,0.0,0.0103874959250285,0.1908568103207308,0.0,225.3710346860836,110.0357781,,,,0.0,0.0,0.0,2.78139534425572,0.0,0.0,0.0,0.0,0.0,3.188821194668192,0.0,0.0,,-0.4306180657073823,17065.0,,,3.528026317499587,0.0,3.0289011909011534,0.4923659639173309,0.0,0.8528028654224418,0.0039817395900253,5.613841578793539e-17,66980605.65733583,9.855868289630171,2.4730142874049448,,,,1.8976865434136383,0.0,2.0983931980004638,1.3694643997096445,0.0,1.385103213683136,2.0819159388304205,0.0,2.3129263357309,1.570067021272819,0.0,1.5668091332316758,,1.0735517816410247,5362.160577659537,,,,,,,,0.8,0.18,0.0,0.0,3
2021-07-01,66,597,7.917284482,0.459060988,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,797543.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,,,0.0,0.0,4.0,0.0,0.0,1.0,0.0025553086764533,0.1908568103207308,0.0,220.61591209907,112.3249038,,,,0.0,0.0,3.816374173705287,0.0,0.0,2.78139534425572,0.0,0.0,4.1365196603329855,0.0,0.0,3.188821194668192,,-0.948570434305998,26041.0,,,3.503245248726853,0.0,3.0846639225613406,0.5149286505444373,0.0,0.9534625892455924,0.0034077584926856,5.613841578793539e-17,66980605.65733583,10.20006604406498,2.358397148826921,,,,1.9067792056355493,0.0,2.0968570312909764,1.394792665521641,0.0,1.4175283055485923,2.091988654149496,0.0,2.310658540970622,1.5910663768494446,0.0,1.593056751250285,,1.1110435684274935,5514.5031810067285,,,,,,,,0.65,0.1,0.0,0.0,3
2021-11-01,66,597,7.620116458,0.257355058,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,11875.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0094359454051771,0.1908568103207309,127586411.10065009,241.4196720683691,94.62783449,,,,0.0,0.0,0.0,2.78139534425572,0.0,0.0,0.0,0.0,0.0,3.188821194668192,0.0,0.0,,1.3174819238988973,21486.0,,,1.1677484162422864,0.0,1.6966991126265965,0.4522670168666454,0.0,1.0730867399773198,0.0022694431336171,5.613841578793539e-17,67405595.54003374,10.366533891804073,2.111380213050208,,,,1.451813935993695,0.0,1.6590985302873469,1.2010211977148246,0.0,1.307501801756764,1.6168736097145964,0.0,1.83750211679336,1.364010392888096,0.0,1.4459601798279789,,1.129176101175956,5411.367446067918,4009.716557124716,0.966999508175,4009.716557124716,0.966999508175,9.434289763,32.3809509277344,0.423179896844,0.23,0.06,0.0,0.0,3
2021-12-01,66,597,7.545824452,0.0,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,171251.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0132228820779964,0.1908568103207308,169557760.5459858,246.4971705759171,94.19627735,,,,0.0,0.0,2.78139534425572,0.0,0.0,2.78139534425572,0.0,0.0,3.188821194668192,0.0,0.0,3.188821194668192,,1.8705491330856328,18716.0,,,1.164500152881317,0.0,1.621353717973928,0.3892494720807614,0.0,0.996204919895622,0.0015510362099869,5.613841578793539e-17,67807501.38518609,10.013509077364128,2.1026378329219795,,,,1.3179003027900444,0.0,1.4394582803658709,1.007537972770648,0.0,1.0293919166357832,1.453669300701582,0.0,1.5863218892952915,1.1375132154315395,0.0,1.1178893080989336,,1.090722825688879,5412.074385253323,4009.716557124716,0.966999508175,4009.716557124716,0.966999508175,9.434289763,32.3809509277344,0.423179896844,0.54,0.22,0.02,0.0,3
2022-03-01,66,597,,,13,2545.0,58.0,279.0,168.0,330.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.15000000130385,558105.0,13.705447580050244,-89.3671312631946,0,14,1371.12590202,1908106.0,1477.0999755859375,0.0113378917607806,0.002013564823534,0.0,,,0.0,0.0,2.0,0.0,0.0,1.0,0.0070719093061516,0.1908568103207309,12328324.548743391,229.9311677046464,95.13107645,,,,0.0,0.0,3.443076623842577,0.0,0.0,2.78139534425572,0.0,0.0,3.861142803982813,0.0,0.0,3.188821194668192,,0.0660950378706164,28584.0,,,1.164500152881317,0.0,0.9962049198956222,0.3892494720807614,0.0,0.8876253645985948,0.0024314087382086,5.613841578793539e-17,68658697.76960127,9.631522703680249,2.733756878762534,,,,1.3179003027900444,0.0,0.9931293926987064,1.007537972770648,0.0,0.9987755626593404,1.453669300701582,0.0,1.0947099941760825,1.1375132154315395,0.0,1.0883736548346858,,1.0491149084582492,5328.99824857668,4009.716557124716,0.966999508175,4009.716557124716,0.966999508175,9.434289763,32.3809509277344,0.423179896844,0.44999999999999996,0.15,0.0,0.0,3
2018-02-01,67,1149,23.71340116,0.960783398,175,2368.0,62.0,256.0,101.0,292.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15000000130385,131000.0,14.73996082192876,-89.37181920973343,0,11,2031.99482409,0.0,0.0,0.0151922048371414,0.0510783274067108,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0043625714075347,0.1909346485395666,77238578.19016925,237.046287650096,93.85646542,,,,0.0,0.0,3.60033626291299,0.0,0.0,3.60033626291299,0.0,0.0,3.856440349561384,0.0,0.0,3.856440349561384,,0.8408983906485862,16150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.15,0.0,0.0,4
2018-11-01,67,1149,25.56462409,0.712536038,175,2368.0,62.0,256.0,101.0,292.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15000000130385,180000.0,14.73996082192876,-89.37181920973343,0,11,2031.99482409,0.0,0.0,0.0151922048371414,0.0510783274067108,0.0,,,0.0,6.0,0.0,0.0,1.0,0.0,0.0074146159137435,0.1909346485395666,130218373.09073296,237.52240635017424,96.65603299,,,,0.0,5.369070562396234,0.0,0.0,3.60033626291299,0.0,0.0,5.63042347849458,0.0,0.0,3.856440349561384,0.0,,0.8928182027661844,23825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.38,0.03,0.0,4
2019-10-01,67,1149,25.1172955,0.305025244,175,2368.0,62.0,256.0,101.0,292.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15000000130385,221282.0,14.73996082192876,-89.37181920973343,0,11,2031.99482409,0.0,0.0,0.0151922048371414,0.0510783274067108,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0133479056270161,0.1909346485395666,52298789.63288662,230.8922552877225,101.9363332,,,,0.0,0.0,2.47950211721704,3.522727846335909,0.0,1.3174345531693332,0.0,0.0,3.656129996625464,3.6341297109235193,0.0,2.344476275248597,,0.1698132096474153,26083.0,,,6.141636343003139,0.0,0.6513389472789297,0.674199862463242,0.0,0.5149286505444373,0.0017835599477007,0.0,68108498.59869467,9.77432255048599,1.9247373456503405,,,,2.74554646688812,0.0,1.7387989962609818,1.932589042424841,0.0,1.853916293367988,2.872053178010113,0.0,1.854661285710261,2.064303604125856,0.0,1.9857916251047607,,1.0658707383571318,4962.928311414788,,,,,,,,0.75,0.28,0.01,0.0,4
2019-11-01,67,1149,25.05199349,0.226212775,175,2368.0,62.0,256.0,101.0,292.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15000000130385,162638.0,14.73996082192876,-89.37181920973343,0,11,2031.99482409,0.0,0.0,0.0151922048371414,0.0510783274067108,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.005074681527007,0.1909346485395666,131383535.92184612,236.4321801874512,100.4024916,,,,0.0,0.0,0.0,0.0,0.0,3.60033626291299,0.0,0.0,0.0,0.0,0.0,3.856440349561384,,0.7739311741219239,22707.0,,,3.088345639315456,1.7320508075688772,0.6513389472789297,0.6685579234215215,0.2886751345948129,0.5149286505444373,0.0019055351021363,0.0,68111287.80532624,9.563419444997674,1.8962441237006589,,,,2.338527692748935,1.5499171672487806,1.7387989962609818,1.8647684410674816,1.039327555282993,1.853916293367988,2.45531252920496,1.6253632554802175,1.854661285710261,1.9907854217148016,1.1132584369665,1.9857916251047607,,1.0428721676012005,4955.428767034345,,,,,,,,0.5,0.13,0.03,0.0,4
2020-08-01,67,1149,29.15195524,3.076251149,175,2368.0,62.0,256.0,101.0,292.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15000000130385,441579.0,14.73996082192876,-89.37181920973343,0,11,2031.99482409,0.0,0.0,0.0151922048371414,0.0510783274067108,0.0,,,0.0,0.0,2.0,0.0,0.0,2.0,0.0052601082251224,0.1909346485395666,0.0,219.4308612706092,100.2783339,,,,0.0,0.0,4.279732057053437,0.0,0.0,4.279732057053437,0.0,0.0,4.538959690234981,0.0,0.0,4.538959690234981,,-1.0800293692651384,32840.0,,,2.886751345948129,1.7320508075688772,1.2060453783110543,0.3892494720807614,0.2886751345948129,0.4522670168666455,0.0037592860093737,0.0,69001069.84524152,8.506112627206178,4.054411665154026,,,,1.6968414086349497,1.5499171672487806,2.0922035419735274,1.401428989652103,1.039327555282993,1.6283133413444646,1.772411416195494,1.6253632554802175,2.222888098063723,1.5011173701777156,1.1132584369665,1.7441407726202909,,0.9275749290735634,4750.497245903142,,,,,,,,0.6300000000000001,0.29000000000000004,0.03,0.0,4
2020-10-01,67,1149,30.19327117,2.431990072,175,2368.0,62.0,256.0,101.0,292.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15000000130385,220002.0,14.73996082192876,-89.37181920973343,0,11,2031.99482409,0.0,0.0,0.0151922048371414,0.0510783274067108,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0055496469685975,0.1909346485395667,54786238.78681264,228.26977531442407,104.7634394,,,,0.0,0.0,3.60033626291299,0.0,0.0,3.60033626291299,0.0,0.0,3.856440349561384,0.0,0.0,3.856440349561384,,-0.1161630972555523,26550.0,,,3.464101615137755,1.7320508075688772,2.82306517276824,0.4522670168666454,0.2886751345948129,0.4522670168666455,0.0044878947495478,0.0,68988279.28256565,8.834339252643973,4.89246154653166,,,,1.749338347950736,1.5499171672487806,2.002933708576725,1.6167263293168446,1.039327555282993,1.4660284714972558,1.8249393993379808,1.6253632554802175,2.108032872441099,1.7115014494135738,1.1132584369665,1.505710934780634,,0.9633673999887428,4999.889588932456,,,,,,,,0.75,0.32999999999999996,0.03,0.0,4
