date,area_id,CPI,fatalities_explosions_w5_m12,GDP,soil_moisture_mean_m12,fatalities_explosions,chirps_z_score,EVI_m12,event_count_battles_w10_m12,event_count_battles_w5_m12,price_index_s12,event_count_explosions,rainfall_chirps_s12,event_count_violence_w10_m12,WFP_Price_Change_s12,WFP_Price_Volatility_m12,WFP_Price_Change_m12,infra_index_m12,temperature_2m_mean_s12,event_count_battles_m12,fatalities_battles,event_count_violence_m12,event_count_explosions_m12,fatalities_battles_w5_m12,event_count_violence_w5_m12,soil_moisture_mean_s12,event_count_explosions_w5_m12,WFP_Price_Volatility_s12,event_count_violence,precipitation_sum_m12,event_count_violence_w10,fatalities_violence_w10_m12,event_count_battles,event_count_explosions_w5,fatalities_explosions_w10_m12,event_count_battles_w10,temperature_2m_mean_m12,rainfall_chirps_m12,fatalities_violence_m12,WFP_Price_Change,event_count_explosions_w10,gini,cpi,fatalities_violence_w5_m12,infra_index_s12,shortwave_radiation_sum_m12,price_index_m12,fatalities_battles_w10_m12,event_count_violence_w5,fatalities_explosions_w10,CC.PER.RNK,fatalities_violence_w5,shortwave_radiation_sum_s12,fatalities_battles_w10,fatalities_battles_m12,nightlight_mean_m12,fatalities_battles_w5,event_count_battles_w5,fatalities_violence_w10,fatalities_violence,infra_index,fatalities_explosions_m12,temperature_z_score,event_count_explosions_w10_m12,NY.GDP.PCAP.KD,fatalities_explosions_w5,precipitation_sum_s12,WFP_Price_Volatility,nightlight_mean_s12,GOSIF_GPP_m12,overall_phase,phase1_percent,phase2_percent,phase3_percent,phase4_percent,phase5_percent,elevation,infra_index_m12_l12,infra_index_s12_l12,market_access,nitrogen_5-15cm_mean,phh2o_5-15cm_mean,cec_5-15cm_mean,cfvo_5-15cm_mean,soc_5-15cm_mean,aez_groupid_4000,aez_groupid_7000,aez_groupid_9000,aez_groupid_10000,aez_groupid_12000,aez_groupid_17000,aez_groupid_19000,aez_groupid_25000,aez_groupid_30000,aez_groupid_31000,aez_groupid_32000,aez_groupid_33000,aez_groupid_34000,aez_groupid_36000,aez_groupid_40000,aez_groupid_43000,slope,estimated_population,lat,lon,cropland,rangeland,area,es_urban_pop,urban_area,distance_to_river,ruggedness_index,fews_ipc_ha,WFP_Price_Change_l12,WFP_Price_Volatility_l12,fatalities_battles_l12,fatalities_explosions_l12,fatalities_violence_l12,event_count_battles_l12,event_count_explosions_l12,event_count_violence_l12,precipitation_sum_l12,soil_moisture_mean_l12,shortwave_radiation_sum_l12,temperature_2m_mean_l12,price_index_l12,rainfall_chirps_l12,nightlight_mean_l12,EVI_l12,fatalities_battles_w5_l12,fatalities_explosions_w5_l12,fatalities_violence_w5_l12,event_count_battles_w5_l12,event_count_explosions_w5_l12,event_count_violence_w5_l12,fatalities_battles_w10_l12,fatalities_explosions_w10_l12,fatalities_violence_w10_l12,event_count_battles_w10_l12,event_count_explosions_w10_l12,event_count_violence_w10_l12,rainfall_chirps_z_l12,temperature_2m_mean_z_l12,GOSIF_GPP_l12,WFP_Price_Change_s12_l12,WFP_Price_Volatility_s12_l12,fatalities_battles_s12_l12,fatalities_explosions_s12_l12,fatalities_violence_s12_l12,event_count_battles_s12_l12,event_count_explosions_s12_l12,event_count_violence_s12_l12,precipitation_sum_s12_l12,soil_moisture_mean_s12_l12,shortwave_radiation_sum_s12_l12,temperature_2m_mean_s12_l12,price_index_s12_l12,rainfall_chirps_s12_l12,nightlight_mean_s12_l12,EVI_s12_l12,fatalities_battles_w5_s12_l12,fatalities_explosions_w5_s12_l12,fatalities_violence_w5_s12_l12,event_count_battles_w5_s12_l12,event_count_explosions_w5_s12_l12,event_count_violence_w5_s12_l12,fatalities_battles_w10_s12_l12,fatalities_explosions_w10_s12_l12,fatalities_violence_w10_s12_l12,event_count_battles_w10_s12_l12,event_count_explosions_w10_s12_l12,event_count_violence_w10_s12_l12,rainfall_chirps_z_s12_l12,temperature_2m_mean_z_s12_l12,GOSIF_GPP_s12_l12,NY.GDP.PCAP.KD_l12,cpi_l12,GDP_l12,CPI_l12,infra_index_l12,CC.PER.RNK_l12,gini_l12,fold
2020-05-01,616,,0.0,48716960860.0,0.0053910103381718,0.0,-1.093322318948367,848.0336854488372,0.1675243731866749,0.0965171364892523,95.41869256916668,0.0,7.2104962549120595,0.2861412541919946,28.36191195,10809.34206,15.19731071,5.514264071,297.8816052698497,0.0386187166382561,0.0,0.0595024877990148,0.0,0.0,0.2572164895115364,0.0053910103381718,0.0,30738.643,0.0,0.0030011045616445,0.1983161219132089,0.1896815049003608,0.0772374332765123,0.0,0.0,0.1995673178875739,297.8816052698497,7.2104962549120595,0.0595024877990148,4.495442857,0.0,0.446745131547,1.507206378572,0.1762005149614514,0.343500444,455264514.9601326,95.41869256916668,0.0,0.16203194910017,0.0,2.38095235824585,0.0,455264514.9601326,0.0,0.0,0.2181929277150618,0.0,0.1930342729785046,0.0,0.0,5.125131987,0.0,0.3357674873142383,0.0,487.4331331726253,0.0,0.0030011045616445,656.544236,0.2181929277150618,12267.41667,2,0.65,0.2,0.15,0.0,0.0,1802,5.514264071,0.343500444,2,5343.0,51.0,230.0,96.0,668.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12000000569969,1294709.0,-2.5121749315043527,28.83749284435306,0,1,52289.1286324,175245.0,31.11840057373047,0.0273452386811166,0.0452188878541248,0.0,7.4679947368421,456.474317776081,0.0,0.0,0.0,0.0,0.0,1.0,0.0004791545050331,0.0015532790973622,588712406.0,303.6027686621553,84.98313197,4.365342011054357,0.2149057711265861,854.8738200955953,2.709743806454072,0.0,2.5666243673436733,1.6108897497036143,0.0,2.961229378452452,3.115583913796663,0.0,2.968798146544983,1.9679747929549245,0.0,3.230105196963792,-0.5855013511933362,0.6373914890000106,16736.0,,,0.288675134594813,0.0,0.2886751345948127,0.4923659639173309,0.0,0.4923659639173309,0.0024575154822897,0.0104738559328949,117670432.30325449,9.273415460720305,13.936352390050144,5.202260037213385,0.0495217901640162,60.621410664476585,1.079141472257609,0.0,0.8548332893908758,1.334785601580007,0.0,1.313153397020966,1.2748087673310924,0.0,0.9858551613105754,1.3721625702291147,0.0,1.4137168221243204,0.9322841563976012,1.039887199845216,3443.754355439142,,,,,,,,6
2020-07-01,616,,0.0,48716960860.0,0.0053114260455583,0.0,-1.093322318948367,834.0444064724705,0.0997836589437869,0.0965171364892523,96.18300190499998,0.0,7.224182184630383,0.2659162022557161,28.23121537,11298.0494,15.16532849,5.403083476,297.9657826284816,0.0386187166382561,0.0,0.0516262261228704,0.0,0.0,0.2338930720437583,0.0053114260455583,0.0,30612.82778,0.1032524522457408,0.0029658064354972,0.3335162825982232,0.0,0.0,0.0,0.0,0.0,297.9657826284816,7.224182184630383,0.0,1.328115663,0.0,0.446745131547,1.507206378572,0.0,0.343500444,452706268.2934659,96.18300190499998,0.0,0.3057541949873466,0.0,2.38095235824585,0.0,452706268.2934659,0.0,0.0,0.2293400188639148,0.0,0.0,0.0,0.0,5.125131987,0.0,0.3357674873142383,0.0,487.4331331726253,0.0,0.0029658064354972,306.5476264,0.2293400188639148,11997.66667,2,0.45,0.4,0.15,0.0,0.0,1802,5.403083476,0.343500444,2,5343.0,51.0,230.0,96.0,668.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12000000569969,968500.0,-2.5121749315043527,28.83749284435306,0,1,52289.1286324,175245.0,31.11840057373047,0.0273452386811166,0.0452188878541248,0.0,-2.37993999999999,776.354060066736,0.0,0.0,1.0,0.0,0.0,1.0,0.0009147268668456,0.0008250000656292,578800472.0,311.0326618071525,88.28422829,0.4170145901540915,0.1308112003499978,876.7289081506524,0.0,0.0,2.961229378452452,0.0,0.0,2.961229378452452,0.0,0.0,3.187791164985562,1.1384517983802596,0.0,3.1424432851778312,-1.293071344320255,1.4705527778936942,11059.0,,,0.288675134594813,0.0,0.2886751345948127,0.4522670168666454,0.0,0.4522670168666453,0.0024928865833376,0.0105125177652439,121003707.11927477,9.206805902172484,8.62965824441144,5.248817171805911,0.0481300359443951,62.60099442547057,1.079141472257609,0.0,0.9794971431642868,1.296469603750316,0.0,1.3341279106430417,1.2748087673310924,0.0,1.1162996303524717,1.3685047346999464,0.0,1.34067315845179,0.9406275453549766,1.0324178453647004,3221.4299149554213,,,,,,,,6
2021-02-01,616,,0.0,55350968593.0,0.0045792030991089,0.0,0.6185016794000926,852.7111959993453,0.120972020196727,0.1009886081573998,90.09820856416668,0.0,7.23786032712087,0.2789625628238785,9.496581535,4262.38536,5.481066334,5.075733285,298.339134909342,0.0257458110921707,0.0,0.0677354578293493,0.0,0.0366438504978982,0.2509432784203773,0.0045792030991089,0.0,7245.997047,0.0999539212423072,0.0028543909584189,0.3050552839602035,0.0,0.0,0.0,0.0,0.1633487427026073,298.339134909342,7.23786032712087,0.0,-4.124383333,0.0,0.446745131547,1.507206378572,0.0,0.115370511,451321951.9770661,90.09820856416668,0.0544495809008691,0.2850436911736154,0.0,4.2857141494751,0.0,451321951.9770661,0.1633487427026073,0.0,0.2808107401001826,0.1099315514936948,0.1099315514936948,0.0,0.0,4.828739777,0.0,-0.2643038925716839,0.0,501.2390884584847,0.0,0.0028543909584189,589.924957,0.2808107401001826,11734.66667,2,0.4,0.5,0.1,0.0,0.0,1802,5.075733285,0.115370511,2,5343.0,51.0,230.0,96.0,668.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12000000569969,1000461.0,-2.5121749315043527,28.83749284435306,0,1,52289.1286324,175245.0,31.11840057373047,0.0273452386811166,0.0452188878541248,0.0,101.487788571428,108080.530571006,0.0,0.0,1.0,0.0,0.0,1.0,0.0010896239524171,0.0074485471878928,363663618.0,289.73854678800734,84.70195878,6.190814475218455,0.2800574949924387,879.5516545193415,0.0,0.0,2.961229378452452,0.0,0.0,2.961229378452452,0.0,0.0,3.230105196963792,0.0,0.0,3.230105196963792,-0.2583629451724242,-0.9172921034485408,13810.0,13.818871441986667,4641.838335378826,0.0,0.0,0.5773502691896257,0.3892494720807614,0.0,0.3892494720807612,0.0071615938286847,0.0148801856310323,116417649.0463584,9.296585862978583,6.704710233255761,6.703791181032656,0.0557093755210841,56.62578060967572,0.7409206346972611,0.0,1.3366130382937575,1.1535714772506256,0.0,1.152656972272658,1.2829048194060448,0.0,1.363762164822384,1.1836499544850134,0.0,1.1031493123939042,1.201369839486621,1.0424854447772691,2955.150710149479,,,,,,,,6
2021-09-01,616,,0.0,55350968593.0,0.0039766896114879,0.0,0.6185016794000926,879.9314233996648,0.0816743713513036,0.0549657757468474,88.44262597833334,0.0,7.751851705834269,0.3139584822109449,4.658475795,1282.203683,3.559149871,4.90283783,298.7982160753349,0.0,0.0,0.0999539212423072,0.0,0.0549657757468474,0.2905150896239292,0.0039766896114879,0.0,1884.713827,0.0999539212423072,0.0007337571211707,0.3228616804616863,0.0,0.0,0.0,0.0,0.0,298.7982160753349,7.751851705834269,0.0,3.343104688,0.0,0.446745131547,1.507206378572,0.0,0.134048421,450878957.2173271,88.44262597833334,0.0816743713513036,0.295986488074243,0.0,4.2857141494751,0.0,450878957.2173271,0.0,0.0,0.2964418113406956,0.0,0.0,0.0,0.0,4.828739777,0.0,-0.2643038925716839,0.0,501.2390884584847,0.0,0.0007337571211707,182.7989618,0.2964418113406956,11391.83333,2,0.4,0.55,0.05,0.0,0.0,1802,4.90283783,0.134048421,2,5343.0,51.0,230.0,96.0,668.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12000000569969,1000461.0,-2.5121749315043527,28.83749284435306,0,1,52289.1286324,175245.0,31.11840057373047,0.0273452386811166,0.0452188878541248,0.0,-3.47429019607843,2875.7228509429,0.0,0.0,0.0,0.0,0.0,1.0,0.0023506953601604,0.0127703348795572,464773521.71484375,306.6163270526462,85.87983788,4.633112798134486,0.2608401047371827,903.953857007564,0.0,0.0,0.0,2.961229378452452,0.0,0.0,0.0,0.0,0.0,3.065428195752295,0.0,1.576640789813102,-0.537514810621512,0.9753210047788984,7645.0,9.016258964628337,1721.1667644210563,0.288675134594813,0.0,0.6513389472789296,0.4522670168666454,0.0,0.4522670168666453,0.0071044597733983,0.0145289493071128,115589872.30318892,9.761821233361925,6.741463015981963,6.771068882658479,0.0586263509313712,34.13253679806589,1.105013212169691,0.0,1.5699172256155702,1.3390495385068322,0.0,1.3392663772505609,1.421993964801338,0.0,1.454589342359034,1.2373432428452762,0.0,0.8452311463274057,1.2134265100213368,1.094655253045444,2892.9751436571623,,,,,,,,6
2022-04-01,616,,0.0,,0.0108081955249692,0.0,0.8471713820898044,888.3291161938911,0.0,0.0,89.67741781333332,0.0,7.858772280936439,0.2626898340239565,6.198196466,1281.497415,6.035392753,,298.24927926449305,0.0,0.0,0.081325473322317,0.0,0.0,0.2408233808185964,0.0108081955249692,0.0,1939.379034,0.0626970254023268,0.0013784449416593,0.2025179875862267,0.0,0.0,0.0,0.0,0.0,298.24927926449305,7.858772280936439,0.0,19.78534839,0.0,0.446745131547,1.507206378572,0.0,,449010503.0333252,89.67741781333332,0.0,0.1856602735629498,0.0,3.30188679695129,0.0,449010503.0333252,0.0,0.0,0.306989531344905,0.0,0.0,0.0,0.0,,0.0,-1.2338599162178892,0.0,528.7888345048975,0.0,0.0013784449416593,2139.897211,0.306989531344905,10998.91667,2,0.7,0.2,0.1,0.0,0.0,1802,,,2,5343.0,51.0,230.0,96.0,668.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12000000569969,1594972.0,-2.5121749315043527,28.83749284435306,0,1,52289.1286324,175245.0,31.11840057373047,0.0273452386811166,0.0452188878541248,0.0,9.2750578125,904.870051852953,0.0,0.0,1.0,0.0,0.0,1.0,0.0007948866796319,0.0122185389200846,528175316.0,298.99100579155817,89.09995413,12.098974227905272,0.2916953253467746,920.0169594254726,0.0,0.0,2.09784222787532,2.499232105337268,0.0,2.09784222787532,0.0,0.0,2.567616678861288,2.58381602574903,0.0,2.567616678861288,0.800423753588278,0.1202451152428148,16450.0,28.272785746839435,30744.70411259933,0.3892494720807616,0.0,0.5222329678670935,0.4923659639173309,0.0,0.4923659639173309,0.0085270221819599,0.0079978661256722,111983318.06033815,9.229782566272222,9.644532021861355,5.537821423998913,0.0765509034735882,30.799738555607547,1.3028253773427438,0.0,1.499844600178231,1.436632358155392,0.0,1.4258183555136044,1.5108074306339447,0.0,1.4901662140545802,1.3862967337885337,0.0,1.1590953127800463,0.9924192827006164,1.03499436520183,3014.607119233504,,,,,,,,6
2017-01-01,618,,0.0,38019265626.0,0.009332402662891,0.0,-1.355607024094598,973.7937786073786,0.0,0.0,79.45033259916666,0.0,5.282759264974611,0.0753967491827134,8.230676298,397.4167951,4.14750625,,297.2490684621524,0.0,0.0,0.022615736029129,0.0,0.0,0.0689998784315012,0.009332402662891,0.0,251.059432,0.022615736029129,0.0010376339750639,0.0753967491827134,0.0,0.0,0.0,0.0,0.0,297.2490684621524,5.282759264974611,0.0,15.00658,0.0,0.446745131547,1.507206378572,0.0,,393931599.50810593,79.45033259916666,0.0,0.0689998784315012,0.0,5.2380952835083,0.0,393931599.50810593,0.0,0.0,0.1110081432092612,0.0,0.0,0.0,0.0,4.538329193,0.0,0.7402109716182849,0.0,477.8478912182376,0.0,0.0010376339750639,234.2126989,0.1110081432092612,27054.16667,2,0.65,0.28,0.07,0.0,0.0,1610,,,152,4666.0,56.0,213.0,40.0,483.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.54740461707115,4421700.0,-1.4122532347696084,28.846986602568656,0,0,47766.9777525,0.0,0.0,0.0178216440417252,0.0216387698783686,0.0,-0.5248625,233.737895799821,0.0,0.0,3.0,0.0,0.0,1.0,8.7099071409759e-05,0.0123424738055594,270637196.6095502,285.6629545537106,89.14090474,5.607510989146736,0.1271201028202226,,0.0,0.0,4.117529666947155,0.0,0.0,3.0509676246056903,0.0,0.0,4.40837211803448,0.0,0.0,3.3338180586120414,-0.0205645666161198,-1.3097497469105963,23981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2017-04-01,618,,0.0,38019265626.0,0.0113291855324098,0.0,-1.355607024094598,999.2429452715186,0.255977725391093,0.2342598603337021,77.11055697083334,0.0,5.813561639195197,0.0376983745913567,6.874097836,342.1449219,4.026979018,,297.4816123129491,0.0767821521422988,0.7678215214229882,0.0113078680145645,0.0,0.3548732945123971,0.0344999392157506,0.0113291855324098,0.0,223.1634261,0.0,0.0010378444821316,0.0,0.0,0.1535643042845976,0.0,0.0,0.5119554507821861,297.4816123129491,5.813561639195197,0.0,1.853185714,0.0,0.446745131547,1.507206378572,0.0,,392301604.6253457,77.11055697083334,0.3773317474303978,0.0,0.0,5.2380952835083,0.0,392301604.6253457,0.7546634948607956,0.3839107607114941,0.1506356632901644,0.7097465890247943,0.4685197206674043,0.0,0.0,4.538329193,0.0,0.7402109716182849,0.0,477.8478912182376,0.0,0.0010378444821316,111.1012854,0.1506356632901644,26583.83333,4,0.25,0.3,0.25,0.2,0.0,1610,,,152,4666.0,56.0,213.0,40.0,483.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.54740461707115,651193.0,-1.4122532347696084,28.846986602568656,0,0,47766.9777525,0.0,0.0,0.0178216440417252,0.0216387698783686,0.0,12.5963375,266.967081242678,1.0,0.0,0.0,1.0,0.0,0.0,0.0001306408105842,7.529147025329385e-06,461762662.3004025,299.08391958841224,84.42410017,8.02680529156448,0.114743588439225,,3.0509676246056903,0.0,0.0,3.0509676246056903,0.0,0.0,3.3338180586120414,0.0,0.0,3.3338180586120414,0.0,0.0,0.5281680719363592,0.1703180296125516,32863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2018-03-01,618,,0.0,47568210069.0,0.009917926355547,0.0,1.1390921572131896,997.8058481184976,0.4223736084210829,0.3865382519756055,78.49308543916668,0.0,5.901073435942332,0.0,,,,4.779950922,297.42671874375395,0.1266936590405682,0.0,0.0,0.0,0.3548732945123971,0.0,0.009917926355547,0.0,,0.0,0.0022132810269804,0.0,0.0,0.0998230137965387,0.0,0.0,0.3327917660599798,297.42671874375395,5.901073435942332,0.0,19.8664,0.0,0.446745131547,1.507206378572,0.0,0.437110155,393996600.9605786,78.49308543916668,0.3773317474303978,0.0,0.0,3.80952382087708,0.0,393996600.9605786,0.0,0.3839107607114941,0.2978093379606516,0.0,0.3045567832838068,0.0,0.0,5.50481611,0.0,0.0432593576409093,0.0,489.3823746358966,0.0,0.0022132810269804,2569.138221,0.2978093379606516,23347.33333,2,0.45,0.4,0.15,0.0,0.0,1610,4.779950922,0.437110155,152,4666.0,56.0,213.0,40.0,483.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.54740461707115,1001773.0,-1.4122532347696084,28.846986602568656,0,0,47766.9777525,0.0,0.0,0.0178216440417252,0.0216387698783686,0.0,-3.0756625,93.5079395855357,1.0,0.0,0.0,1.0,0.0,0.0,0.0002738616448735,0.0109766991365921,410844960.0750233,293.3178228845144,73.62616423,13.795955419540403,0.2809565240618409,1001.8958882191546,3.0509676246056903,0.0,0.0,3.0509676246056903,0.0,0.0,3.3338180586120414,0.0,0.0,3.3338180586120414,0.0,0.0,1.8366988152882149,-0.4655687270915493,31682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2018-07-01,618,,0.0,47568210069.0,0.0104476807548553,0.0,1.1390921572131896,1000.4348295603444,0.2481172450011118,0.1522783916419034,83.87827710166667,0.0,6.132851614306371,0.1584210283489517,,,,5.102113228,296.92414039233535,0.0499115068982693,0.0,0.0499115068982693,0.0,0.0,0.1522783916419034,0.0104476807548553,0.0,,0.0998230137965387,0.0022063126687326,0.3168420566979034,0.1919619680867616,0.0,0.0,0.0,0.1634427239422438,296.92414039233535,6.132851614306371,0.0998230137965387,24.69441429,0.0,0.446745131547,1.507206378572,0.1856794870438377,0.497671804,396317095.37076426,83.87827710166667,0.0,0.3045567832838068,0.0,3.80952382087708,0.3713589740876754,396317095.37076426,0.0,0.0,0.2969658702684392,0.0,0.0,0.3839239361735233,0.1996460275930774,5.50481611,0.0,0.0432593576409093,0.0,489.3823746358966,0.0,0.0022063126687326,12660.22109,0.2969658702684392,24298.58333,2,0.6,0.28,0.1,0.02,0.0,1610,5.102113228,0.497671804,152,4666.0,56.0,213.0,40.0,483.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.54740461707115,1001773.0,-1.4122532347696084,28.846986602568656,0,0,47766.9777525,0.0,0.0,0.0178216440417252,0.0216387698783686,0.0,-2.93486666666666,13.7891759633333,0.0,0.0,0.0,1.0,0.0,0.0,2.654906571208926e-05,4.328015989260725e-07,511991567.7290146,309.3629722555914,63.17657057,0.0,0.2309686439801822,1053.88502897567,0.0,0.0,0.0,3.0509676246056903,0.0,0.0,0.0,0.0,0.0,3.3338180586120414,0.0,0.0,-1.292433101879257,1.3038948317679269,19240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2018-08-01,618,,0.0,47568210069.0,0.0105234337359714,0.0,1.1390921572131896,997.2846537930548,0.1654114966674078,0.1015189277612689,83.71451920083332,0.0,6.206415642116174,0.1923741766534915,,,,5.182653804,296.86439999967627,0.0332743379321795,0.0,0.0592986008730045,0.0,0.0,0.1809181114479516,0.0105234337359714,0.0,,0.0780727888224749,0.0022530849770647,0.2602804732625713,0.2323052921572999,0.0,0.0,0.0,0.0,296.86439999967627,6.206415642116174,0.1185972017460091,-2.291288235,0.0,0.446745131547,1.507206378572,0.2206011093786177,0.475865263,394264500.3543332,83.71451920083332,0.0,0.2381975510600481,0.0,3.80952382087708,0.2904443540481778,394264500.3543332,0.0,0.0,0.2909726855455428,0.0,0.0,0.3129919402983764,0.1561455776449499,5.50481611,0.0,0.0432593576409093,0.0,489.3823746358966,0.0,0.0022530849770647,521.4787056,0.2909726855455428,24263.16667,3,0.3,0.4,0.15,0.15,0.0,1610,5.182653804,0.475865263,152,4666.0,56.0,213.0,40.0,483.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.54740461707115,1280856.0,-1.4122532347696084,28.846986602568656,0,0,47766.9777525,0.0,0.0,0.0178216440417252,0.0216387698783686,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0003858374130525,0.0003484155177284,483114088.87481135,308.8593402271725,77.5842374,0.5230615139007568,0.2616750331752969,1060.8861996766611,0.0,0.0,0.0,0.0,0.0,3.0509676246056903,0.0,0.0,0.0,0.0,0.0,3.3338180586120414,-1.1737948178304003,1.2483541508585838,21459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2019-07-01,618,,0.0,51775830726.0,0.0143963993989358,0.0,-1.5678169254985022,993.2219588481912,0.0536333452699509,0.0359916776543835,78.98300538416666,0.0,7.158947602820343,0.2516448667498066,10.20759187,1761.049732,5.382689251,5.672465789,296.5957029994844,0.0,0.0,0.0768257474877442,0.0,0.1031528455635948,0.2314335787221073,0.0143963993989358,0.0,2091.191871,0.0755787061530136,0.0036160045105749,0.2430092602370417,0.3023150301244496,0.0,0.0,0.0,0.1072666905399019,296.5957029994844,7.158947602820343,0.1536514949754885,-2.37994,0.0,0.446745131547,1.507206378572,0.2827711949472767,0.147990211,391706241.4837056,78.98300538416666,0.1275166619947683,0.2246696063841665,0.0,3.33333325386047,0.2750980358463757,391706241.4837056,0.2550333239895366,0.0,0.2289761528071209,0.2063056911271896,0.0719833553087671,0.2916381199505229,0.1511574123060272,5.79221556,0.0,0.4879048147409188,0.0,494.8192477686503,0.0,0.0036160045105749,776.3540601,0.2289761528071209,25865.08333,3,0.4,0.35,0.2,0.05,0.0,1610,5.672465789,0.147990211,152,4666.0,56.0,213.0,40.0,483.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.54740461707115,1323124.0,-1.4122532347696084,28.846986602568656,0,0,47766.9777525,0.0,0.0,0.0178216440417252,0.0216387698783686,0.0,24.6944142857142,12660.2210884428,0.0,0.0,2.0,0.0,0.0,1.0,3.73851542215702e-05,4.371095946384971e-07,511383766.5463912,310.9446923291208,88.94476403,0.0,0.2917644895834158,1024.902424864648,0.0,0.0,3.720173935487328,0.0,0.0,3.0509676246056903,0.0,0.0,3.846046333123589,1.6373250789179348,0.0,3.174038176644288,-1.292433101879257,1.478327363725028,23685.0,6.908987550627512,264.7498738104115,1.928651593652148,0.0,0.5773502691896257,0.621581560508061,0.0,0.4923659639173309,0.000977102279403,0.010270916567527,101919897.89990692,9.528290646236345,4.757592624808381,4.185311838015208,0.1006232082408141,,1.893395150017273,0.0,1.073921711542919,1.5548773033191354,0.0,1.5021926153695502,2.0221014374403388,0.0,1.1572916999055023,1.6937497035256586,0.0,1.6414585419535224,0.9492921988630588,1.050782556573054,3685.605327322488,,,,,,,,2
2020-05-01,618,,0.0,48716960860.0,0.0036863057233372,0.0,-0.6700685317478959,998.1289557484462,0.2200292282999408,0.1882700692962869,86.66614696083333,0.0,5.701725864039383,0.1215046301185208,28.36191195,10809.34206,15.19731071,5.514264071,297.5004473694382,0.0499115068982693,0.0,0.0377893530765068,0.0,0.1031528455635948,0.1123348031920832,0.0036863057233372,0.0,30738.643,0.0,0.0024216699575257,0.0,0.1458190599752614,0.0998230137965387,0.0,0.0,0.3327917660599798,297.5004473694382,5.701725864039383,0.0755787061530136,4.495442857,0.0,0.446745131547,1.507206378572,0.1375490179231878,0.343500444,394996614.7248856,86.66614696083333,0.1275166619947683,0.0,0.0,2.38095235824585,0.0,394996614.7248856,0.0,0.0,0.259270696691871,0.0,0.3045567832838068,0.0,0.0,5.125131987,0.0,0.9154894059305696,0.0,487.4331331726253,0.0,0.0024216699575257,656.544236,0.259270696691871,26260.58333,2,0.5,0.4,0.1,0.0,0.0,1610,5.514264071,0.343500444,152,4666.0,56.0,213.0,40.0,483.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.54740461707115,1001773.0,-1.4122532347696084,28.846986602568656,0,0,47766.9777525,0.0,0.0,0.0178216440417252,0.0216387698783686,0.0,7.4679947368421,456.474317776081,0.0,0.0,0.0,1.0,0.0,0.0,8.992249493411191e-05,0.0021005794751072,514960880.5832498,302.8496360005301,82.39697191,2.9708075006162376,0.2664972578559461,1027.6468781222693,3.872371858609904,0.0,3.7216833377456497,3.32712395182192,0.0,2.0441147186993067,4.060006436594822,0.0,3.908726450396063,3.5886296462545526,0.0,2.212577297258323,-0.6186089057839292,0.5856022884336544,26727.0,,,1.7232808737106584,0.0,0.8876253645985945,0.5149286505444373,0.0,0.5222329678670935,0.0041505776673323,0.0132285540694961,102384107.56996006,9.35832470474078,7.410973064543898,4.013358128469688,0.0451634590276864,41.18039473366307,1.6995167740721384,0.0,1.4135762047502929,1.5710306417929754,0.0,1.593315877464246,1.769810233430479,0.0,1.5107692061657585,1.5279644192054271,0.0,1.6780465997391782,0.9102904897061764,1.0320386650225162,3299.392487698123,,,,,,,,2
